Cluster,Cluster_Name,Usage_kWh,CO2_tCO2,Lagging_PF,Sim_Cluster0,Sim_Cluster1,Sim_Cluster2,Top_Gap_Feature,Top_Gap_Value,Top_Priority,Top_Recommendation,N_Recommendations,Best_Sim
0,Low Load - Idle,0.9698604362675136,1.49267073502145,0.0713331552230831,0.5074,-0.0008,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.970 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.045 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5074
0,Low Load - Idle,0.9571962149806328,1.49267073502145,0.0838899278653486,0.5037,-0.0008,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.957 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.032 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5037
0,Low Load - Idle,0.864104231639928,1.0,0.181939620625167,0.4317,-0.0006,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.864 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.939 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4317
0,Low Load - Idle,0.9171096594279048,1.49267073502145,0.0975153620090834,0.4989,-0.0007,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.917 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.992 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4989
0,Low Load - Idle,0.9340044872435348,1.49267073502145,0.0349986641731232,0.5072,-0.0008,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.934 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.009 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5072
0,Low Load - Idle,0.9821883339928784,1.49267073502145,-0.0184344109003472,0.5125,-0.0008,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.982 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.057 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5125
0,Low Load - Idle,0.9935220036503116,1.49267073502145,-0.028853860539674,0.5134,-0.0009,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.994 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.068 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5134
0,Low Load - Idle,0.9421877866173108,1.49267073502145,0.0331285065455515,0.5046,-0.0007,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.942 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.017 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5046
0,Low Load - Idle,0.8937572568348883,1.0,0.0796152818594707,0.4473,-0.0007,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.894 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.969 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4473
0,Low Load - Idle,0.7929239356883294,1.0,0.2484637990916377,0.5053,0.1595,0.1603,Leading_Current_Power_Factor,443.5,1,"Usage = 0.793 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.868 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5053
2,High Load - Day Shift,0.2892814836041842,0.0,0.3211327811915575,0.7453,1.0,1.0,Leading_Current_Power_Factor,185.8889,1,Leading PF = -257.944 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,3,1.0
2,High Load - Day Shift,0.2443446907893287,0.0,0.3211327811915575,0.7453,1.0,1.0,Leading_Current_Power_Factor,144.0556,1,Leading PF = -299.778 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,3,1.0
2,High Load - Day Shift,0.2769567124482333,0.0,0.3211327811915575,0.7453,1.0,1.0,Leading_Current_Power_Factor,173.8333,1,Leading PF = -270.000 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,3,1.0
2,High Load - Day Shift,0.6289158525293692,0.5024752879678589,0.296553566657761,0.7617,0.9951,0.9952,Leading_Current_Power_Factor,419.2778,1,"Usage = 0.629 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.704 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.9952
0,Low Load - Idle,0.8145681932366479,1.0,0.2572802564787603,0.3843,0.0,0.0003,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.815 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.889 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.3843
0,Low Load - Idle,0.841776336097791,1.0,0.201709858402351,0.4062,-0.0002,-0.0001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.842 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.917 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4062
0,Low Load - Idle,0.873091272983994,1.0,0.143467806572268,0.4216,-0.0004,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.873 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.948 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4216
0,Low Load - Idle,0.9616261976457476,1.49267073502145,0.0120224418915309,0.4915,-0.0006,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.962 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.036 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.4915
0,Low Load - Idle,0.9020284545209162,1.0,0.0726689820999198,0.4295,-0.0005,-0.0005,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.902 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.977 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4295
0,Low Load - Idle,0.9499525702783248,1.49267073502145,-0.1261020571733903,0.5021,-0.0007,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.950 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.025 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5021
0,Low Load - Idle,0.9332819397106424,1.49267073502145,-0.1028586695164309,0.4985,-0.0006,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.933 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.008 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.4985
0,Low Load - Idle,1.0776914467309937,1.9805812918999728,0.0176329147742451,0.5171,-0.0005,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.078 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.152 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5171
0,Low Load - Idle,1.1736435645051786,2.463822776629468,0.0683943360940422,0.5322,-0.0005,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.174 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.248 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5322
0,Low Load - Idle,1.0853635587125356,1.9805812918999728,0.1432006411969009,0.503,-0.0004,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.085 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.160 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.503
0,Low Load - Idle,1.1230556233066205,1.9805812918999728,0.0643868554635318,0.512,-0.0005,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.123 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.198 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.512
0,Low Load - Idle,1.161343668982776,2.463822776629468,0.0905690622495325,0.5242,-0.0004,-0.0005,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.161 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.236 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5242
0,Low Load - Idle,0.9898371796187688,1.49267073502145,-0.0080149612610204,0.477,-0.0005,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.990 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.065 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.477
0,Low Load - Idle,0.9707581769076372,1.49267073502145,0.0697301629708789,0.4662,-0.0004,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.971 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.046 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4662
0,Low Load - Idle,0.9138768831129918,1.49267073502145,0.1747261554902482,0.4449,-0.0001,-0.0001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.914 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.989 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4449
0,Low Load - Idle,0.9589249093082436,1.49267073502145,0.1394603259417579,0.4482,-0.0002,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.959 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.034 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4482
0,Low Load - Idle,0.8468030925504217,1.0,0.1790008014961262,0.3721,0.0,0.0,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.847 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.922 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.3721
0,Low Load - Idle,0.825349477165035,1.0,0.1966337162703713,0.3633,0.0001,0.0001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.825 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.900 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.3633
0,Low Load - Idle,0.8224857710267465,1.0,0.2089233235372694,0.3642,0.0008,0.001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.822 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.897 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.3642
2,High Load - Day Shift,0.6379223748693851,0.5024752879678589,0.3093775046753941,0.7281,0.8712,0.8717,Leading_Current_Power_Factor,439.8889,1,"Usage = 0.638 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.713 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.8717
2,High Load - Day Shift,0.0798333612136448,0.0,0.3211327811915575,0.7448,1.0,1.0,Leading_Current_Power_Factor,161.9444,1,Leading PF = -281.889 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0494404804339507,0.0,0.3211327811915575,0.7449,1.0,1.0,Leading_Current_Power_Factor,88.1667,1,Leading PF = -355.667 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0561969985399443,0.0,0.3211327811915575,0.745,1.0,1.0,Leading_Current_Power_Factor,29.0556,1,Leading PF = -414.778 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0628396082169071,0.0,0.3211327811915575,0.745,1.0,1.0,Leading_Current_Power_Factor,33.1111,1,Leading PF = -410.722 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0628396082169071,0.0,0.3211327811915575,0.745,1.0,1.0,Leading_Current_Power_Factor,32.8889,1,Leading PF = -410.944 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0561969985399443,0.0,0.3211327811915575,0.745,1.0,1.0,Leading_Current_Power_Factor,29.7778,1,Leading PF = -414.056 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0543657720222382,0.0,0.3211327811915575,0.745,1.0,1.0,Leading_Current_Power_Factor,29.5,1,Leading PF = -414.333 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0543657720222382,0.0,0.3211327811915575,0.745,1.0,1.0,Leading_Current_Power_Factor,30.1667,1,Leading PF = -413.667 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0543657720222382,0.0,0.3211327811915575,0.745,1.0,1.0,Leading_Current_Power_Factor,30.8889,1,Leading PF = -412.944 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0586254696881069,0.0,0.3211327811915575,0.7449,1.0,1.0,Leading_Current_Power_Factor,32.6111,1,Leading PF = -411.222 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0543657720222382,0.0,0.3211327811915575,0.7449,1.0,1.0,Leading_Current_Power_Factor,30.1667,1,Leading PF = -413.667 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0144799883431965,0.0,0.3211327811915575,0.7449,1.0,1.0,Leading_Current_Power_Factor,15.5556,1,Leading PF = -428.278 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0238872041514537,0.0,0.3211327811915575,0.7449,1.0,1.0,Leading_Current_Power_Factor,2.4444,1,Leading PF = -441.389 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0261323281546479,0.0,0.3211327811915575,0.7449,1.0,1.0,month,1.2,1,Leading PF = -442.889 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0238872041514537,0.0,0.3211327811915575,0.7449,1.0,1.0,month,1.2,1,Leading PF = -442.722 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0179620068331271,0.0,0.3211327811915575,0.7449,1.0,1.0,Leading_Current_Power_Factor,6.1111,1,Leading PF = -437.722 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0429994955537978,0.0,-0.4776916911568264,0.5682,0.75,0.75,Leading_Current_Power_Factor,441.6111,1,"Lagging PF = -0.478, di bawah profil efisien (0.321). Gap = 0.799 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.75
0,Low Load - Idle,-0.0453565406475038,0.0,-0.5193694897141331,0.0102,0.001,0.0008,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.519, di bawah profil efisien (0.321). Gap = 0.841 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0102
0,Low Load - Idle,-0.0429994955537978,0.0,-0.5436815388725624,0.0141,0.001,0.0007,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.544, di bawah profil efisien (0.321). Gap = 0.865 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0141
0,Low Load - Idle,-0.0453565406475038,0.0,-0.5102858669516434,0.004,0.001,0.0008,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.510, di bawah profil efisien (0.321). Gap = 0.831 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.004
1,Medium Load - Night Shift,-0.0453565406475038,0.0,-0.3547956184878441,0.0213,0.0566,0.0565,Leading_Current_Power_Factor,443.7222,1,"Lagging PF = -0.355, di bawah profil efisien (0.321). Gap = 0.676 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0566
1,Medium Load - Night Shift,-0.0517118106261357,0.0,-0.3374298690889664,0.0578,0.111,0.1108,Leading_Current_Power_Factor,443.6111,1,"Lagging PF = -0.337, di bawah profil efisien (0.321). Gap = 0.659 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.111
1,Medium Load - Night Shift,-0.0453565406475038,0.0,-0.3473149879775581,0.0185,0.0561,0.056,Leading_Current_Power_Factor,443.7222,1,"Lagging PF = -0.347, di bawah profil efisien (0.321). Gap = 0.668 — pasang capacitor bank untuk koreksi daya reaktif lagging.",5,0.0561
0,Low Load - Idle,-0.0453565406475038,0.0,-0.4255944429601926,0.122,-0.0008,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.426, di bawah profil efisien (0.321). Gap = 0.747 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.122
0,Low Load - Idle,-0.048521362453618,0.0,-0.4517766497461932,0.1249,-0.0009,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.452, di bawah profil efisien (0.321). Gap = 0.773 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1249
0,Low Load - Idle,0.0124437140618141,0.0,-0.27651616350521,0.1147,-0.0008,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.277, di bawah profil efisien (0.321). Gap = 0.598 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1147
0,Low Load - Idle,0.0381281762929032,0.0,-0.2556772642265565,0.1185,-0.0008,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.256, di bawah profil efisien (0.321). Gap = 0.577 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1185
0,Low Load - Idle,-0.0429994955537978,0.0,-0.4544483034998666,0.1263,-0.0008,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.454, di bawah profil efisien (0.321). Gap = 0.776 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1263
0,Low Load - Idle,-0.0517118106261357,0.0,-0.4806305102858673,0.1276,-0.0008,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.481, di bawah profil efisien (0.321). Gap = 0.802 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1276
0,Low Load - Idle,-0.0453565406475038,0.0,-0.4255944429601926,0.1222,-0.0007,-0.0001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.426, di bawah profil efisien (0.321). Gap = 0.747 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1222
0,Low Load - Idle,-0.0517118106261357,0.0,-0.4175794816991721,0.1175,-0.0008,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.418, di bawah profil efisien (0.321). Gap = 0.739 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1175
0,Low Load - Idle,-0.0398785430267422,0.0,-0.4095645204381512,0.119,-0.0007,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.410, di bawah profil efisien (0.321). Gap = 0.731 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.119
0,Low Load - Idle,-0.0903885439921072,0.0,-0.3088431739246595,0.0859,-0.0005,0.0001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.309, di bawah profil efisien (0.321). Gap = 0.630 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0859
0,Low Load - Idle,-0.1066204216472631,0.0,-0.2660967138658832,0.073,-0.0005,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.266, di bawah profil efisien (0.321). Gap = 0.587 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.073
0,Low Load - Idle,-0.0975202897570549,0.0,-0.2751803366283729,0.1009,0.0298,0.0305,Leading_Current_Power_Factor,443.7778,1,"Lagging PF = -0.275, di bawah profil efisien (0.321). Gap = 0.596 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1009
0,Low Load - Idle,-0.1038682461049986,0.0,-0.3139193160566391,0.0798,-0.0005,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.314, di bawah profil efisien (0.321). Gap = 0.635 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0798
0,Low Load - Idle,-0.1002283292587639,0.0,-0.3034998664173123,0.0788,-0.0005,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.303, di bawah profil efisien (0.321). Gap = 0.625 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0788
0,Low Load - Idle,-0.1002283292587639,0.0,-0.2914774245257818,0.0761,-0.0004,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.291, di bawah profil efisien (0.321). Gap = 0.613 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0761
0,Low Load - Idle,-0.0975202897570549,0.0,-0.3051028586695165,0.0791,-0.0004,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.305, di bawah profil efisien (0.321). Gap = 0.626 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0791
0,Low Load - Idle,-0.093938281482918,0.0,-0.3187282928132516,0.0805,-0.0004,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.319, di bawah profil efisien (0.321). Gap = 0.640 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0805
0,Low Load - Idle,-0.1038682461049986,0.0,-0.3016297087897411,0.0735,-0.0004,0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.302, di bawah profil efisien (0.321). Gap = 0.623 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0735
0,Low Load - Idle,0.0,0.0,-0.3478493187282931,0.1169,-0.0006,-0.0001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.348, di bawah profil efisien (0.321). Gap = 0.669 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1169
0,Low Load - Idle,0.0290995410816243,0.0,-0.2639593908629444,0.1104,-0.0005,0.0,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.264, di bawah profil efisien (0.321). Gap = 0.585 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1104
0,Low Load - Idle,-0.0398785430267422,0.0,-0.4683409030189688,0.1231,-0.0006,-0.0001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.468, di bawah profil efisien (0.321). Gap = 0.789 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1231
0,Low Load - Idle,-0.0688991296241837,0.0,-0.4149078279454983,0.1029,-0.0004,0.0001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.415, di bawah profil efisien (0.321). Gap = 0.736 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1029
0,Low Load - Idle,-0.1038682461049986,0.0,-0.3139193160566391,0.071,-0.0003,0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.314, di bawah profil efisien (0.321). Gap = 0.635 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.071
0,Low Load - Idle,-0.1038682461049986,0.0,-0.2679668714934545,0.0613,-0.0002,0.0004,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.268, di bawah profil efisien (0.321). Gap = 0.589 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0613
0,Low Load - Idle,-0.0975202897570549,0.0,-0.2420518300828213,0.055,-0.0001,0.0005,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.242, di bawah profil efisien (0.321). Gap = 0.563 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.055
0,Low Load - Idle,-0.1038682461049986,0.0,-0.2123964734170452,0.0734,0.0348,0.0354,Leading_Current_Power_Factor,443.7778,1,"Lagging PF = -0.212, di bawah profil efisien (0.321). Gap = 0.534 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0734
2,High Load - Day Shift,-0.1066204216472631,0.0,-0.1880844242586163,0.1949,0.2048,0.2055,Leading_Current_Power_Factor,443.5,1,"Lagging PF = -0.188, di bawah profil efisien (0.321). Gap = 0.509 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.2055
0,Low Load - Idle,-0.1038682461049986,0.0,-0.2030456852791881,0.0702,0.0351,0.0357,Leading_Current_Power_Factor,443.7778,1,"Lagging PF = -0.203, di bawah profil efisien (0.321). Gap = 0.524 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0702
0,Low Load - Idle,-0.1103201502054862,0.0,-0.2196099385519636,0.0679,0.0357,0.0364,Leading_Current_Power_Factor,443.7778,1,"Lagging PF = -0.220, di bawah profil efisien (0.321). Gap = 0.541 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0679
0,Low Load - Idle,-0.1066204216472631,0.0,-0.1974352123964734,0.0915,0.0716,0.0723,Leading_Current_Power_Factor,443.7222,1,"Lagging PF = -0.197, di bawah profil efisien (0.321). Gap = 0.519 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0915
0,Low Load - Idle,-0.0903885439921072,0.0,-0.2027785199038206,0.0703,0.0362,0.0368,Leading_Current_Power_Factor,443.7778,1,"Lagging PF = -0.203, di bawah profil efisien (0.321). Gap = 0.524 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0703
0,Low Load - Idle,-0.0291458663357524,0.0,-0.2065188351589635,0.0945,0.0366,0.0372,Leading_Current_Power_Factor,443.7778,1,"Lagging PF = -0.207, di bawah profil efisien (0.321). Gap = 0.528 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0945
0,Low Load - Idle,0.111239268185819,0.0,0.0464867753139191,0.0488,0.0001,0.0007,Leading_Current_Power_Factor,443.8333,2,"Reactive power lagging = -0.200, lebih tinggi dari ideal (-0.970). Daya reaktif berlebih meningkatkan rugi-rugi jaringan — optimalkan kompensasi daya reaktif.",3,0.0488
0,Low Load - Idle,0.7016306974469114,0.5024752879678589,-0.2123964734170452,0.3971,-0.0012,-0.0012,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.702 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.776 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.3971
0,Low Load - Idle,0.9711764235729586,1.49267073502145,-0.2874699438952713,0.5384,-0.0012,-0.0013,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.971 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.046 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5384
0,Low Load - Idle,0.9456435473775864,1.49267073502145,-0.1611007213465135,0.5293,-0.0011,-0.0011,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.946 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.020 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5293
0,Low Load - Idle,0.9394141347529632,1.49267073502145,0.1322468608068395,0.4984,-0.0008,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.939 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.014 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4984
0,Low Load - Idle,0.983058451821268,1.49267073502145,0.0486240983168579,0.5109,-0.0009,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.983 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.058 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5109
