Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,hour,month,is_weekend
-0.12741277605323528,0.11239359542388902,0.0,0.0,-1.2038471814052902,0.0,-0.4105263157894737,-0.391304347826087,0.2,1.0
-0.13426543915051428,0.11021523381201041,0.0,0.0,-1.2212129308041682,0.0,-0.3894736842105263,-0.391304347826087,0.2,1.0
-0.131313978185237,0.08869115152018786,0.0,0.0,-1.1683141864814324,0.0,-0.3684210526315789,-0.391304347826087,0.2,1.0
-0.10022832925876395,0.01928850071494092,0.0,0.0,-0.9153085760085496,0.0,-0.3473684210526316,-0.391304347826087,0.2,1.0
-0.15661266558733075,-0.020004255598228764,0.0,0.0,-1.0192359070264496,0.0,-0.3263157894736842,-0.30434782608695654,0.2,1.0
-0.1524541235926772,-0.02652811455656206,0.0,0.0,-0.9901148811114082,0.0,-0.30526315789473685,-0.30434782608695654,0.2,1.0
-0.1524541235926772,-0.02652811455656206,0.0,0.0,-0.9901148811114082,0.0,-0.28421052631578947,-0.30434782608695654,0.2,1.0
-0.159760630639437,-0.05442937863674821,0.0,0.0,-0.9519102324338768,0.0,-0.2631578947368421,-0.30434782608695654,0.2,1.0
-0.1412393945979885,-0.9695983108626012,2.3341554096932224,0.0,0.3211327811915575,-433.1111111110947,-0.24210526315789474,-0.21739130434782608,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56347380332477,0.0,0.3211327811915575,-460.7222222222048,-0.22105263157894736,-0.21739130434782608,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.566908478337963,0.0,0.3211327811915575,-461.11111111109363,-0.2,-0.21739130434782608,0.2,1.0
-0.09393828148291801,-0.9695983108626012,2.688446887831642,0.0,0.3211327811915575,-460.83333333331586,-0.17894736842105263,-0.21739130434782608,0.2,1.0
-0.09752028975705498,-0.9695983108626012,2.7321818517155916,0.0,0.3211327811915575,-466.4999999999823,-0.15789473684210525,-0.13043478260869565,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56150513982091,0.0,0.3211327811915575,-460.49999999998255,-0.1368421052631579,-0.13043478260869565,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.5600257674971227,0.0,0.3211327811915575,-459.1111111110937,-0.11578947368421053,-0.13043478260869565,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.5560686610221772,0.0,0.3211327811915575,-458.6666666666493,-0.09473684210526316,-0.13043478260869565,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56150513982091,0.0,0.3211327811915575,-460.49999999998255,-0.07368421052631578,-0.043478260869565216,0.2,1.0
-0.1524541235926772,-0.9695983108626012,1.7082197210711798,0.0,0.3211327811915575,-315.6666666666547,-0.05263157894736842,-0.043478260869565216,0.2,1.0
-0.114054947803517,-0.9695983108626012,1.6398473531708182,0.0,0.3211327811915575,-270.77777777776754,-0.031578947368421054,-0.043478260869565216,0.2,1.0
-0.12354982161670364,-0.9695983108626012,1.6043016770835214,0.0,0.3211327811915575,-267.3888888888788,-0.010526315789473684,-0.043478260869565216,0.2,1.0
-0.1524541235926772,-0.9695983108626012,1.5881983536587025,0.0,0.3211327811915575,-283.3888888888781,0.010526315789473684,0.043478260869565216,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.320681246550296,0.0,0.3211327811915575,-429.94444444442814,0.031578947368421054,0.043478260869565216,0.2,1.0
-0.131313978185237,-0.9695983108626012,2.549100929862184,0.0,0.3211327811915575,-456.9444444444271,0.05263157894736842,0.043478260869565216,0.2,1.0
-0.131313978185237,-0.9695983108626012,2.5455964166002456,0.0,0.3211327811915575,-456.4999999999827,0.07368421052631578,0.043478260869565216,0.2,1.0
-0.131313978185237,-0.9695983108626012,2.5455964166002456,0.0,0.3211327811915575,-456.4999999999827,0.09473684210526316,0.13043478260869565,0.2,1.0
-0.12741277605323528,-0.9695983108626012,2.5471000477975405,0.0,0.3211327811915575,-455.44444444442723,0.11578947368421053,0.13043478260869565,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.552591641910975,0.0,0.3211327811915575,-458.2777777777604,0.1368421052631579,0.13043478260869565,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.5580494224682218,0.0,0.3211327811915575,-458.88888888887146,0.15789473684210525,0.13043478260869565,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.56150513982091,0.0,0.3211327811915575,-459.2777777777604,0.17894736842105263,0.21739130434782608,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56347380332477,0.0,0.3211327811915575,-460.7222222222048,0.2,0.21739130434782608,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56150513982091,0.0,0.3211327811915575,-460.49999999998255,0.22105263157894736,0.21739130434782608,0.2,1.0
-0.131313978185237,-0.9695983108626012,2.5910622992140184,0.0,0.3211327811915575,-461.61111111109363,0.24210526315789474,0.21739130434782608,0.2,1.0
-0.08165164065280218,-0.9695983108626012,2.762150574269065,0.0,0.3211327811915575,-465.055555555538,0.2631578947368421,0.30434782608695654,0.2,1.0
-0.11032015020548629,-0.9695983108626012,2.7070372625977317,0.0,0.3211327811915575,-467.5555555555378,0.28421052631578947,0.30434782608695654,0.2,1.0
-0.09393828148291801,-0.9695983108626012,2.7566327861995044,0.0,0.3211327811915575,-467.9444444444267,0.30526315789473685,0.30434782608695654,0.2,1.0
-0.11032015020548629,-0.9695983108626012,2.6117865039312407,0.0,0.3211327811915575,-457.333333333316,0.3263157894736842,0.30434782608695654,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56347380332477,0.0,0.3211327811915575,-460.7222222222048,0.3473684210526316,0.391304347826087,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.5600257674971227,0.0,0.3211327811915575,-460.33333333331586,0.3684210526315789,0.391304347826087,0.2,1.0
-0.12741277605323528,-0.9695983108626012,2.5600257674971227,0.0,0.3211327811915575,-456.8888888888715,0.3894736842105263,0.391304347826087,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56347380332477,0.0,0.3211327811915575,-460.7222222222048,0.4105263157894737,0.391304347826087,0.2,1.0
-0.1412393945979885,-0.9695983108626012,2.5688651907843267,0.0,0.3211327811915575,-462.2777777777603,0.43157894736842106,0.4782608695652174,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.56347380332477,0.0,0.3211327811915575,-460.7222222222048,0.45263157894736844,0.4782608695652174,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.5580494224682218,0.0,0.3211327811915575,-458.88888888887146,0.47368421052631576,0.4782608695652174,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.5560686610221772,0.0,0.3211327811915575,-458.6666666666493,0.49473684210526314,0.4782608695652174,0.2,1.0
-0.131313978185237,-0.9695983108626012,2.5560686610221772,0.0,0.3211327811915575,-457.7222222222049,0.5157894736842106,0.5652173913043478,0.2,1.0
-0.14936376895467404,-0.9695983108626012,1.7120819946253112,0.0,0.3211327811915575,-314.6111111110992,0.5368421052631579,0.5652173913043478,0.2,1.0
-0.1524541235926772,-0.9695983108626012,1.5940880123923888,0.0,0.3211327811915575,-284.9999999999892,0.5578947368421052,0.5652173913043478,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.367891039094662,0.0,0.3211327811915575,-436.6111111110946,0.5789473684210527,0.5652173913043478,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.5580494224682218,0.0,0.3211327811915575,-460.11111111109363,0.6,0.6521739130434783,0.2,1.0
-0.13426543915051428,-0.9695983108626012,2.5600257674971227,0.0,0.3211327811915575,-459.1111111110937,0.6210526315789474,0.6521739130434783,0.2,1.0
-0.13823542937565453,-0.9695983108626012,2.5600257674971227,0.0,0.3211327811915575,-460.33333333331586,0.6421052631578947,0.6521739130434783,0.2,1.0
-0.1412393945979885,-0.9695983108626012,2.5824425517569605,0.0,0.3211327811915575,-463.72222222220466,0.6631578947368421,0.6521739130434783,0.2,1.0
-0.0842524302704854,-0.9695983108626012,2.88006938916012,0.0,0.3211327811915575,-477.1666666666486,0.6842105263157895,0.7391304347826086,0.2,1.0
-0.10022832925876395,-0.9695983108626012,2.6379329023655878,0.0,0.3211327811915575,-457.1111111110938,0.7052631578947368,0.7391304347826086,0.2,1.0
-0.06889912962418372,-0.9695983108626012,2.690153125852714,0.0,0.3211327811915575,-453.22222222220506,0.7263157894736842,0.7391304347826086,0.2,1.0
-0.12354982161670364,-0.9695983108626012,2.5688651907843267,0.0,0.3211327811915575,-456.6666666666494,0.7473684210526316,0.7391304347826086,0.2,1.0
-0.12354982161670364,-0.9695983108626012,2.5420779925602375,0.0,0.3211327811915575,-453.5555555555384,0.7684210526315789,0.8260869565217391,0.2,1.0
-0.12067725825085746,-0.9695983108626012,2.5380397606177865,0.0,0.3211327811915575,-452.111111111094,0.7894736842105263,0.8260869565217391,0.2,1.0
-0.11687946309949114,-0.9695983108626012,2.5380397606177865,0.0,0.3211327811915575,-450.83333333331626,0.8105263157894737,0.8260869565217391,0.2,1.0
-0.12354982161670364,-0.9695983108626012,2.5344911527053275,0.0,0.3211327811915575,-452.6666666666495,0.8315789473684211,0.8260869565217391,0.2,1.0
-0.12354982161670364,-0.9695983108626012,2.5309282810419975,0.0,0.3211327811915575,-452.2222222222051,0.8526315789473684,0.9130434782608695,0.2,1.0
-0.131313978185237,-0.3737059809617501,2.0311849542137663,0.0,-0.12984237242853328,-376.83333333331905,0.8736842105263158,0.9130434782608695,0.2,1.0
-0.1412393945979885,0.034572339577214,0.0,0.0,-1.0870959123697572,0.0,0.8947368421052632,0.9130434782608695,0.2,1.0
-0.1452806422962405,0.025283806907219923,0.0,0.0,-1.0804167779855733,0.0,0.9157894736842105,0.9130434782608695,0.2,1.0
-0.1452806422962405,0.01583243910163392,0.0,0.0,-1.059845044082287,0.0,0.9368421052631579,1.0,0.2,1.0
-0.14936376895467404,-0.01631147564451799,0.0,0.0,-1.0026716537536737,0.0,0.9578947368421052,1.0,0.2,1.0
-0.10386824610499869,-0.04658714923528276,0.0,0.0,-0.7766497461928937,0.0,0.9789473684210527,1.0,0.2,1.0
-0.11687946309949114,-0.022790534489360782,0.0,0.0,-0.8760352658295488,0.0,1.0,1.0,0.2,1.0
-0.08165164065280218,-0.020004255598228764,0.0,0.0,-0.7632914774245261,0.0,-1.0,-1.0,0.2,0.0
-0.14936376895467404,0.0,0.0,0.0,-1.0390061448036336,0.0,-0.9789473684210527,-1.0,0.2,0.0
-0.1452806422962405,0.009730504350349497,0.0,0.0,-1.0464867753139195,0.0,-0.9578947368421052,-1.0,0.2,0.0
-0.1452806422962405,0.012354080162442377,0.0,0.0,-1.0523644135720014,0.0,-0.9368421052631579,-1.0,0.2,0.0
-0.13823542937565453,0.01583243910163392,0.0,0.0,-1.0360673256745927,0.0,-0.9157894736842105,-0.9130434782608695,0.2,0.0
-0.114054947803517,0.034572339577214,0.0,0.0,-0.99599251936949,0.0,-0.8947368421052632,-0.9130434782608695,0.2,0.0
-0.10022832925876395,0.04287980387088,0.0,0.0,-0.9682073203312853,0.0,-0.8736842105263158,-0.9130434782608695,0.2,0.0
-0.14936376895467404,0.01583243910163392,0.0,0.0,-1.0737376436013897,0.0,-0.8526315789473684,-0.9130434782608695,0.2,0.0
-0.1412393945979885,0.025283806907219923,0.0,0.0,-1.0667913438418384,0.0,-0.8315789473684211,-0.8260869565217391,0.2,0.0
-0.13823542937565453,0.037078047102872956,0.0,0.0,-1.0822869356131448,0.0,-0.8105263157894737,-0.8260869565217391,0.2,0.0
-0.1412393945979885,0.05187255431254702,0.0,0.0,-1.123964734170452,0.0,-0.7894736842105263,-0.8260869565217391,0.2,0.0
-0.13823542937565453,0.025283806907219923,0.0,0.0,-1.0569062249532464,0.0,-0.7684210526315789,-0.8260869565217391,0.2,0.0
-0.1452806422962405,0.009730504350349497,0.0,0.0,-1.0464867753139195,0.0,-0.7473684210526316,-0.7391304347826086,0.2,0.0
-0.1412393945979885,0.025283806907219923,0.0,0.0,-1.0667913438418384,0.0,-0.7263157894736842,-0.7391304347826086,0.2,0.0
-0.1452806422962405,0.031213177523620277,0.0,0.0,-1.0932407160032063,0.0,-0.7052631578947368,-0.7391304347826086,0.2,0.0
-0.10386824610499869,0.006212424881971648,0.0,0.0,-0.8979428266096717,0.0,-0.6842105263157895,-0.7391304347826086,0.2,0.0
-0.11687946309949114,0.012354080162442377,0.0,0.0,-0.9559177130643871,0.0,-0.6631578947368421,-0.6521739130434783,0.2,0.0
-0.13426543915051428,0.027832954755342507,0.0,0.0,-1.0488912636922259,0.0,-0.6421052631578947,-0.6521739130434783,0.2,0.0
-0.1452806422962405,0.034572339577214,0.0,0.0,-1.1004541811381248,0.0,-0.6210526315789474,-0.6521739130434783,0.2,0.0
-0.1412393945979885,0.025283806907219923,0.0,0.0,-1.0667913438418384,0.0,-0.6,-0.6521739130434783,0.2,0.0
-0.1412393945979885,0.031213177523620277,0.0,0.0,-1.0796152818594713,0.0,-0.5789473684210527,-0.5652173913043478,0.2,0.0
-0.14936376895467404,0.034572339577214,0.0,0.0,-1.1140796152818597,0.0,-0.5578947368421052,-0.5652173913043478,0.2,0.0
-0.12354982161670364,0.04943482401564977,0.0,0.0,-1.0601122094576547,0.0,-0.5368421052631579,-0.5652173913043478,0.2,0.0
-0.09752028975705498,0.06389856441078016,0.0,0.0,-1.0053433075073472,0.0,-0.5157894736842106,-0.5652173913043478,0.2,0.0
-0.13426543915051428,0.04943482401564977,0.0,0.0,-1.0956452043815126,0.0,-0.49473684210526314,-0.4782608695652174,0.2,0.0
-0.1452806422962405,0.04943482401564977,0.0,0.0,-1.1319796954314725,0.0,-0.47368421052631576,-0.4782608695652174,0.2,0.0
-0.14936376895467404,0.04040097759397308,0.0,0.0,-1.1266363879241252,0.0,-0.45263157894736844,-0.4782608695652174,0.2,0.0
-0.1452806422962405,0.04287980387088,0.0,0.0,-1.11808709591237,0.0,-0.43157894736842106,-0.4782608695652174,0.2,0.0
-0.14936376895467404,0.04943482401564977,0.0,0.0,-1.1456051295752074,0.0,-0.4105263157894737,-0.391304347826087,0.2,0.0
-0.13823542937565453,0.034572339577214,0.0,0.0,-1.0769436281057978,0.0,-0.3894736842105263,-0.391304347826087,0.2,0.0
-0.09393828148291801,0.0,0.0,0.0,-0.850387389794283,0.0,-0.3684210526315789,-0.391304347826087,0.2,0.0
-0.05735802264737142,-0.03313188278471534,0.0,0.0,-0.6532193427731768,0.0,-0.3473684210526316,-0.391304347826087,0.2,0.0
-0.10022832925876395,0.025283806907219923,0.0,0.0,-0.9289340101522845,0.0,-0.3263157894736842,-0.30434782608695654,0.2,0.0
0.6793528479551622,0.9226630232946299,0.0,0.5024752879678589,-0.5217739780924393,0.0,-0.30526315789473685,-0.30434782608695654,0.2,0.0
0.7812039958201247,1.070868947341995,0.0,1.0,-0.5378039006144807,0.0,-0.28421052631578947,-0.30434782608695654,0.2,0.0
0.8360960941242579,1.1510660190881101,0.0,1.0,-0.5468875233769704,0.0,-0.2631578947368421,-0.30434782608695654,0.2,0.0
0.9382472488167084,0.954133095459273,0.0,1.49267073502145,-0.03660165642532741,0.0,-0.24210526315789474,-0.21739130434782608,0.2,0.0
1.012361798936763,1.0898811192238016,0.0,1.49267073502145,-0.07721079348116487,0.0,-0.22105263157894736,-0.21739130434782608,0.2,0.0
0.9195680131693735,0.8933428068947609,0.0,1.49267073502145,0.0010686615014691972,0.0,-0.2,-0.21739130434782608,0.2,0.0
1.0264684015294343,1.1037704268046211,0.0,1.49267073502145,-0.07079882447234855,0.0,-0.17894736842105263,-0.21739130434782608,0.2,0.0
0.8438442436285232,0.8085283555025164,0.0,1.0,-0.016831418648143463,0.0,-0.15789473684210525,-0.13043478260869565,0.2,0.0
0.9476771941966099,0.9109278710315817,0.0,1.49267073502145,0.02110606465402063,0.0,-0.1368421052631579,-0.13043478260869565,0.2,0.0
1.0989373465163021,1.0920051289262147,0.0,1.9805812918999735,0.04274646005877624,0.0,-0.11578947368421053,-0.13043478260869565,0.2,0.0
1.1076912942539212,1.1586124780470615,0.0,1.9805812918999735,-0.009885118888592162,0.0,-0.09473684210526316,-0.13043478260869565,0.2,0.0
0.9999580664417327,1.0136833079199916,0.0,1.49267073502145,-0.010953780390061738,0.0,-0.07368421052631578,-0.043478260869565216,0.2,0.0
0.9470428063659648,1.0774424682271302,0.0,1.49267073502145,-0.17552765161635075,0.0,-0.05263157894736842,-0.043478260869565216,0.2,0.0
1.0677227807520677,1.2336926717781656,0.0,1.9805812918999735,-0.1645738712262894,0.0,-0.031578947368421054,-0.043478260869565216,0.2,0.0
0.844750696012298,0.9054626900735514,0.0,1.0,-0.13064386855463536,0.0,-0.010526315789473684,-0.043478260869565216,0.2,0.0
0.9470428063659648,0.9772055694142565,0.0,1.49267073502145,-0.04915842906759294,0.0,0.010526315789473684,0.043478260869565216,0.2,0.0
0.045079760231698726,-0.9484527078881708,2.6571592734215237,0.0,0.3211327811915575,-406.83333333331797,0.031578947368421054,0.043478260869565216,0.2,0.0
0.02648147034306408,-0.9695983108626012,2.82508456723093,0.0,0.3211327811915575,-438.6111111110945,0.05263157894736842,0.043478260869565216,0.2,0.0
-0.023887204151453765,-0.9695983108626012,2.514455976509953,0.0,0.3211327811915575,-412.49999999998437,0.07368421052631578,0.043478260869565216,0.2,0.0
-0.004947378676715975,-0.9695983108626012,2.5237592845423817,0.0,0.3211327811915575,-405.9999999999846,0.09473684210526316,0.13043478260869565,0.2,0.0
0.9989575965098008,0.8207418531107404,1.469837412042254,1.49267073502145,0.14507079882447219,-1.0,0.11578947368421053,0.13043478260869565,0.2,0.0
0.9143600446652543,0.7044619555499722,0.0,1.49267073502145,0.14720812182741094,0.0,0.1368421052631579,0.13043478260869565,0.2,0.0
0.9967811573433272,0.7731214646803011,0.0,1.49267073502145,0.17071867485973824,0.0,0.15789473684210525,0.13043478260869565,0.2,0.0
1.1337536070515093,1.0018425961009603,0.0,2.4638227766294682,0.14507079882447219,0.0,0.17894736842105263,0.21739130434782608,0.2,0.0
1.1688274470477114,1.0929464539413938,0.0,2.4638227766294682,0.11675126903553276,0.0,0.2,0.21739130434782608,0.2,0.0
0.9289850792815774,0.6922414920834885,0.0,1.49267073502145,0.16564253272775858,0.0,0.22105263157894736,0.21739130434782608,0.2,0.0
1.169369499955456,1.0597317739777057,0.0,2.4638227766294682,0.13892599519102336,0.0,0.24210526315789474,0.21739130434782608,0.2,0.0
0.899744284666054,0.7274077063252716,0.0,1.0,0.1194229227892065,0.0,0.2631578947368421,0.30434782608695654,0.2,0.0
0.9803256355484932,0.6912517831952184,0.0,1.49267073502145,0.19983970077477936,0.0,0.28421052631578947,0.30434782608695654,0.2,0.0
0.8879729965842978,0.5515305258132928,0.0,1.0,0.20758749666043275,0.0,0.30526315789473685,0.30434782608695654,0.2,0.0
0.9668531083078783,0.6147471784230705,0.0,1.49267073502145,0.22335025380710663,0.0,0.3263157894736842,0.30434782608695654,0.2,0.0
1.023812615617948,0.8261682200657602,0.0,1.49267073502145,0.16136788672188065,0.0,0.3473684210526316,0.391304347826087,0.2,0.0
0.9513366368975577,0.643912205176794,0.0,1.49267073502145,0.20358001602992232,0.0,0.3684210526315789,0.391304347826087,0.2,0.0
0.8486004003159875,0.5388671271277021,0.0,1.0,0.18995458188618758,0.0,0.3894736842105263,0.391304347826087,0.2,0.0
1.0956854584858813,0.9289145001599176,0.0,1.9805812918999735,0.15762757146673773,0.0,0.4105263157894737,0.391304347826087,0.2,0.0
1.1616015704717615,1.0642142883800143,0.0,2.4638227766294682,0.1293080416777983,0.0,0.43157894736842106,0.4782608695652174,0.2,0.0
1.1321692937126953,1.0157221749615084,0.0,2.4638227766294682,0.1349185145605129,0.0,0.45263157894736844,0.4782608695652174,0.2,0.0
0.9646735306735842,0.7699205225716224,0.0,1.49267073502145,0.14800961795351303,0.0,0.47368421052631576,0.4782608695652174,0.2,0.0
0.7597393016318844,-0.3808946710019116,1.5999387952076354,1.0,0.31739246593641457,-4.999999999999842,0.49473684210526314,0.4782608695652174,0.2,0.0
0.7138664612470397,-0.9695983108626012,1.6398473531708182,1.0,0.3211327811915575,-7.055555555555266,0.5157894736842106,0.5652173913043478,0.2,0.0
0.9730827747800281,1.0511617534084061,0.2460901000170308,1.49267073502145,-0.09484370825541004,0.0,0.5368421052631579,0.5652173913043478,0.2,0.0
1.0817717544735401,1.2388295588845748,0.0,1.9805812918999735,-0.14587229495057466,0.0,0.5578947368421052,0.5652173913043478,0.2,0.0
1.17645557675883,1.2544759469395748,0.0,2.4638227766294682,-0.012556772642265535,0.0,0.5789473684210527,0.5652173913043478,0.2,0.0
1.0983323612306373,1.0844147701678644,0.0,1.9805812918999735,0.04862409831685796,0.0,0.6,0.6521739130434783,0.2,0.0
1.1947853094203253,1.2059142850463853,0.0,2.4638227766294682,0.05663905957787846,0.0,0.6210526315789474,0.6521739130434783,0.2,0.0
1.147732857090132,1.1237891808789338,0.0,2.4638227766294682,0.07213465134918523,0.0,0.6421052631578947,0.6521739130434783,0.2,0.0
1.0526689974917662,1.0239350369060263,0.0,1.9805812918999735,0.04755543681538876,0.0,0.6631578947368421,0.6521739130434783,0.2,0.0
1.1641347499921928,1.1926919816468984,0.0,2.4638227766294682,0.03152551429334739,0.0,0.6842105263157895,0.7391304347826086,0.2,0.0
1.2028613148400973,1.207247385816857,0.0,2.4638227766294682,0.06492118621426644,0.0,0.7052631578947368,0.7391304347826086,0.2,0.0
0.9562669994021906,0.9612341528488013,0.0,1.49267073502145,-0.017900080149612658,0.0,0.7263157894736842,0.7391304347826086,0.2,0.0
1.1569333172044876,1.0847729655738982,0.0,2.4638227766294682,0.11114079615281852,0.0,0.7473684210526316,0.7391304347826086,0.2,0.0
1.1489517851975888,0.9369816396772989,0.034764862767097934,2.4638227766294682,0.1902217472615547,0.0,0.7684210526315789,0.8260869565217391,0.2,0.0
0.20127459100097875,-0.9695983108626012,2.6215093477968194,0.0,0.3211327811915575,-324.3888888888766,0.7894736842105263,0.8260869565217391,0.2,0.0
-0.017962006833127136,-0.9695983108626012,2.658926752328696,0.0,0.3211327811915575,-431.7777777777614,0.8105263157894737,0.8260869565217391,0.2,0.0
-0.048521362453618044,-0.9695983108626012,2.629759162679109,0.0,0.3211327811915575,-438.83333333331666,0.8315789473684211,0.8260869565217391,0.2,0.0
-0.05412171536491502,-0.9695983108626012,2.5776173336450627,0.0,0.3211327811915575,-433.8333333333169,0.8526315789473684,0.9130434782608695,0.2,0.0
-0.06889912962418372,-0.40117255313643374,2.123050567051756,0.0,0.03526582954849034,-361.7777777777641,0.8736842105263158,0.9130434782608695,0.2,0.0
-0.06889912962418372,0.027832954755342507,0.0,0.0,-0.8300828212663642,0.0,0.8947368421052632,0.9130434782608695,0.2,0.0
-0.07479897755552324,0.031213177523620277,0.0,0.0,-0.857333689553834,0.0,0.9157894736842105,0.9130434782608695,0.2,0.0
-0.0842524302704854,0.021866085379857812,0.0,0.0,-0.8674859738177936,0.0,0.9368421052631579,1.0,0.2,0.0
-0.02914586633575241,0.12315530533091368,0.0,0.0,-0.9121025915041413,0.0,0.9578947368421052,1.0,0.2,0.0
-0.004947378676715975,0.16483250015426143,0.0,0.0,-0.9254608602725088,0.0,0.9789473684210527,1.0,0.2,0.0
-0.015762829794768222,0.15755113543586163,0.0,0.0,-0.9441624365482236,0.0,1.0,1.0,0.2,0.0
-0.08165164065280218,-0.01631147564451799,0.0,0.0,-0.7718407694362812,0.0,-1.0,-1.0,0.2,0.0
-0.0842524302704854,-0.0035823637812626677,0.0,0.0,-0.8097782527384453,0.0,-0.9789473684210527,-1.0,0.2,0.0
-0.0842524302704854,0.0035587176434337276,0.0,0.0,-0.8260753406358537,0.0,-0.9578947368421052,-1.0,0.2,0.0
-0.09038854399210727,-0.01631147564451799,0.0,0.0,-0.8009617953513227,0.0,-0.9368421052631579,-1.0,0.2,0.0
-0.09038854399210727,-0.01631147564451799,0.0,0.0,-0.8009617953513227,0.0,-0.9157894736842105,-0.9130434782608695,0.2,0.0
-0.0842524302704854,-0.012643816837292557,0.0,0.0,-0.7889393534597918,0.0,-0.8947368421052632,-0.9130434782608695,0.2,0.0
-0.08165164065280218,0.012354080162442377,0.0,0.0,-0.8372962864012826,0.0,-0.8736842105263158,-0.9130434782608695,0.2,0.0
-0.08774707132941478,-0.00990935400778241,0.0,0.0,-0.8068394336094045,0.0,-0.8526315789473684,-0.9130434782608695,0.2,0.0
-0.0842524302704854,-0.0035823637812626677,0.0,0.0,-0.8097782527384453,0.0,-0.8315789473684211,-0.8260869565217391,0.2,0.0
-0.08774707132941478,0.0035587176434337276,0.0,0.0,-0.8375634517766499,0.0,-0.8105263157894737,-0.8260869565217391,0.2,0.0
-0.0842524302704854,-0.0035823637812626677,0.0,0.0,-0.8097782527384453,0.0,-0.7894736842105263,-0.8260869565217391,0.2,0.0
-0.08165164065280218,0.0035587176434337276,0.0,0.0,-0.8172588832487312,0.0,-0.7684210526315789,-0.8260869565217391,0.2,0.0
-0.08774707132941478,-0.0035823637812626677,0.0,0.0,-0.8212663638792415,0.0,-0.7473684210526316,-0.7391304347826086,0.2,0.0
-0.0842524302704854,0.0,0.0,0.0,-0.817793213999466,0.0,-0.7263157894736842,-0.7391304347826086,0.2,0.0
-0.12067725825085746,0.027832954755342507,0.0,0.0,-1.0032059845044086,0.0,-0.7052631578947368,-0.7391304347826086,0.2,0.0
-0.13823542937565453,0.04943482401564977,0.0,0.0,-1.108736307774513,0.0,-0.6842105263157895,-0.7391304347826086,0.2,0.0
-0.13426543915051428,0.046167276041317304,0.0,0.0,-1.0886989046219615,0.0,-0.6631578947368421,-0.6521739130434783,0.2,0.0
-0.131313978185237,0.04040097759397308,0.0,0.0,-1.066524178466471,0.0,-0.6421052631578947,-0.6521739130434783,0.2,0.0
-0.11032015020548629,0.055105809972564083,0.0,0.0,-1.028586695164307,0.0,-0.6210526315789474,-0.6521739130434783,0.2,0.0
-0.0842524302704854,0.07176941610224699,0.0,0.0,-0.9788939353459793,0.0,-0.6,-0.6521739130434783,0.2,0.0
-0.1412393945979885,0.04040097759397308,0.0,0.0,-1.0993855196366555,0.0,-0.5789473684210527,-0.5652173913043478,0.2,0.0
-0.13823542937565453,0.05751809035251339,0.0,0.0,-1.1258348917980232,0.0,-0.5578947368421052,-0.5652173913043478,0.2,0.0
-0.1412393945979885,0.05751809035251339,0.0,0.0,-1.1357200106866154,0.0,-0.5368421052631579,-0.5652173913043478,0.2,0.0
-0.13823542937565453,0.05751809035251339,0.0,0.0,-1.1258348917980232,0.0,-0.5157894736842106,-0.5652173913043478,0.2,0.0
-0.13823542937565453,0.06389856441078016,0.0,0.0,-1.1391931605663908,0.0,-0.49473684210526314,-0.4782608695652174,0.2,0.0
-0.1412393945979885,0.06071776600781819,0.0,0.0,-1.142399145070799,0.0,-0.47368421052631576,-0.4782608695652174,0.2,0.0
-0.1412393945979885,0.05751809035251339,0.0,0.0,-1.1357200106866154,0.0,-0.45263157894736844,-0.4782608695652174,0.2,0.0
-0.1066204216472631,0.055105809972564083,0.0,0.0,-1.016297087897409,0.0,-0.43157894736842106,-0.4782608695652174,0.2,0.0
-0.10022832925876395,0.006212424881971648,0.0,0.0,-0.8856532193427735,0.0,-0.4105263157894737,-0.391304347826087,0.2,0.0
-0.131313978185237,0.01583243910163392,0.0,0.0,-1.012556772642266,0.0,-0.3894736842105263,-0.391304347826087,0.2,0.0
-0.12067725825085746,0.01928850071494092,0.0,0.0,-0.9842372428533265,0.0,-0.3684210526315789,-0.391304347826087,0.2,0.0
-0.0842524302704854,0.025283806907219923,0.0,0.0,-0.8752337697034468,0.0,-0.3473684210526316,-0.391304347826087,0.2,0.0
