Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,hour,month,is_weekend,Cluster
-0.0975202897570549,0.0123540801624423,0.0,0.0,-0.8904621960993858,0.0,-0.7263157894736842,-0.7391304347826086,0.0,0.0,0
-0.1452806422962405,0.0158324391016339,0.0,0.0,-1.059845044082287,0.0,-0.7052631578947368,-0.7391304347826086,0.0,0.0,0
-0.1524541235926772,0.0097305043503494,0.0,0.0,-1.0707988244723488,0.0,-0.6842105263157895,-0.7391304347826086,0.0,0.0,0
-0.149363768954674,0.0123540801624423,0.0,0.0,-1.0662570130911038,0.0,-0.6631578947368421,-0.6521739130434783,0.0,0.0,0
-0.149363768954674,0.0158324391016339,0.0,0.0,-1.0737376436013897,0.0,-0.6421052631578947,-0.6521739130434783,0.0,0.0,0
-0.1412393945979885,0.0158324391016339,0.0,0.0,-1.0462196099385523,0.0,-0.6210526315789474,-0.6521739130434783,0.0,0.0,0
-0.1452806422962405,0.0035587176434337,0.0,0.0,-1.0328613411701846,0.0,-0.6,-0.6521739130434783,0.0,0.0,0
-0.1524541235926772,0.0123540801624423,0.0,0.0,-1.0766764627304304,0.0,-0.5789473684210527,-0.5652173913043478,0.0,0.0,0
-0.149363768954674,0.0158324391016339,0.0,0.0,-1.0737376436013897,0.0,-0.5578947368421052,-0.5652173913043478,0.0,0.0,0
-0.1524541235926772,0.0062124248819716,0.0,0.0,-1.0630510285866956,0.0,-0.5368421052631579,-0.5652173913043478,0.0,0.0,0
-0.1524541235926772,0.0097305043503494,0.0,0.0,-1.0707988244723488,0.0,-0.5157894736842106,-0.5652173913043478,0.0,0.0,0
-0.1566126655873307,0.0062124248819716,0.0,0.0,-1.0772107934811652,0.0,-0.4947368421052631,-0.4782608695652174,0.0,0.0,0
-0.149363768954674,0.0097305043503494,0.0,0.0,-1.060379374833022,0.0,-0.4736842105263157,-0.4782608695652174,0.0,0.0,0
-0.1524541235926772,0.0123540801624423,0.0,0.0,-1.0766764627304304,0.0,-0.4526315789473684,-0.4782608695652174,0.0,0.0,0
-0.1066204216472631,-0.0200042555982287,0.0,0.0,-0.8474485706652422,0.0,-0.431578947368421,-0.4782608695652174,0.0,0.0,0
-0.1235498216167036,0.0158324391016339,0.0,0.0,-0.9863745658562652,0.0,-0.4105263157894737,-0.391304347826087,0.0,0.0,0
-0.0877470713294147,0.0638985644107801,0.0,0.0,-0.9730162970878976,0.0,-0.3894736842105263,-0.391304347826087,0.0,0.0,0
-0.131313978185237,0.0158324391016339,0.0,0.0,-1.012556772642266,0.0,-0.3684210526315789,-0.391304347826087,0.0,0.0,0
-0.1235498216167036,-0.0035823637812626,0.0,0.0,-0.942826609671387,0.0,-0.3473684210526316,-0.391304347826087,0.0,0.0,0
-0.0128495581386069,0.1281048566283973,0.0,0.0,-0.870959123697569,0.0,-0.3263157894736842,-0.3043478260869565,0.0,0.0,0
0.6344286634132728,0.8296279780270036,0.0,0.5024752879678589,-0.4637990916377238,0.0,-0.3052631578947368,-0.3043478260869565,0.0,0.0,0
0.8494959891221607,1.1773307213139503,0.0,1.0,-0.5615816190221751,0.0,-0.2842105263157894,-0.3043478260869565,0.0,0.0,0
0.8818029789295977,1.1863033653294095,0.0,1.0,-0.4966604328079083,0.0,-0.2631578947368421,-0.3043478260869565,0.0,0.0,0
0.9311724178091002,0.9564095679427176,0.0,1.49267073502145,-0.049959925193695,0.0,-0.2421052631578947,-0.217391304347826,0.0,0.0,0
1.0450693317465298,1.1213410522472114,0.0,1.9805812918999732,-0.0619823670852259,0.0,-0.2210526315789473,-0.217391304347826,0.0,0.0,0
0.9733204214678702,0.9453937615982924,0.0,1.49267073502145,0.0213732300293881,0.0,-0.2,-0.217391304347826,0.0,0.0,0
0.9653407928084932,0.9530674431686952,0.0,1.49267073502145,0.0032059845044079,0.0,-0.1789473684210526,-0.217391304347826,0.0,0.0,0
0.8785680619618349,0.7027676752068727,0.0,1.0,0.1170184344109002,0.0,-0.1578947368421052,-0.1304347826086956,0.0,0.0,0
0.8981662013035353,0.7859463118058576,0.0,1.0,0.0734704782260219,0.0,-0.1368421052631579,-0.1304347826086956,0.0,0.0,0
0.8785680619618349,0.8261682200657602,0.0,1.0,0.0130911033930001,0.0,-0.1157894736842105,-0.1304347826086956,0.0,0.0,0
0.9646735306735842,0.9739902812616996,0.0,1.49267073502145,-0.0195030724018168,0.0,-0.0947368421052631,-0.1304347826086956,0.0,0.0,0
0.9328214458982332,0.7888471691948428,0.0,1.49267073502145,0.107133315522308,0.0,-0.0736842105263157,-0.0434782608695652,0.0,0.0,0
0.9081023451671244,0.9682428968212152,0.0,1.49267073502145,-0.1012556772642267,0.0,-0.0526315789473684,-0.0434782608695652,0.0,0.0,0
0.9426374691272732,1.0367425315905985,0.0,1.49267073502145,-0.128773710927064,0.0,-0.031578947368421,-0.0434782608695652,0.0,0.0,0
0.9289850792815774,0.9865947805194468,0.0,1.49267073502145,-0.0889660699973283,0.0,-0.0105263157894736,-0.0434782608695652,0.0,0.0,0
0.9038037940861016,0.9530674431686952,0.3594003705424098,1.49267073502145,-0.0895004007480633,0.0,0.0105263157894736,0.0434782608695652,0.0,0.0,0
-0.0128495581386069,-0.9695983108626012,2.700743339976606,0.0,0.3211327811915575,-435.72222222220574,0.031578947368421,0.0434782608695652,0.0,0.0,1
-0.0238872041514537,-0.9695983108626012,2.7861818683699333,0.0,0.3211327811915575,-450.2777777777607,0.0526315789473684,0.0434782608695652,0.0,0.0,1
-0.0314212424174671,-0.9695983108626012,2.5196365311646294,0.0,0.3211327811915575,-416.4444444444287,0.0736842105263157,0.0434782608695652,0.0,0.0,1
-0.0375539451543512,-0.9695983108626012,2.5180855414806294,0.0,0.3211327811915575,-418.6666666666508,0.0947368421052631,0.1304347826086956,0.0,0.0,1
0.8184588892673523,0.5572763396858711,1.1154877125909135,1.0,0.1592305637189419,-0.944444444444418,0.1157894736842105,0.1304347826086956,0.0,0.0,0
0.9025263564511448,0.6912517831952184,0.0,1.0,0.1456051295752071,0.0,0.1368421052631579,0.1304347826086956,0.0,0.0,0
0.9151181035193652,0.6554150884953558,0.0,1.49267073502145,0.1755276516163503,0.0,0.1578947368421052,0.1304347826086956,0.0,0.0,0
0.9198402191881432,0.6867754716055542,0.0,1.49267073502145,0.1619022174726156,0.0,0.1789473684210526,0.217391304347826,0.0,0.0,0
0.9342669036345186,0.7333956952178303,0.0,1.49267073502145,0.1456051295752071,0.0,0.2,0.217391304347826,0.0,0.0,0
0.9538407330061224,0.9019557800551472,0.0,1.49267073502145,0.0374031525514291,0.0,0.2210526315789473,0.217391304347826,0.0,0.0,0
0.9002450795361003,0.8311585504260909,0.0,1.0,0.0360673256745924,0.0,0.2421052631578947,0.217391304347826,0.0,0.0,0
0.8471304861683422,0.4543870671587959,0.0,1.0,0.2246860806839433,0.0,0.2631578947368421,0.3043478260869565,0.0,0.0,0
0.9925050361317898,0.9682428968212152,0.0,1.49267073502145,0.0240448837830614,0.0,0.2842105263157894,0.3043478260869565,0.0,0.0,0
0.9602778683905128,0.9109278710315816,0.0,1.49267073502145,0.037135987176062,0.0,0.3052631578947368,0.3043478260869565,0.0,0.0,0
0.9497634566694642,0.9585256381435292,0.0,1.49267073502145,-0.0243120491584293,0.0,0.3263157894736842,0.3043478260869565,0.0,0.0,0
0.8868650620371623,0.8364815927610804,0.0,1.0,0.0138925995191022,0.0,0.3473684210526316,0.391304347826087,0.0,0.0,0
0.8592947452153484,0.566406583690268,0.0,1.0,0.1832754475020037,0.0,0.3684210526315789,0.391304347826087,0.0,0.0,0
0.9330846511161016,0.7431552468779813,0.0,1.49267073502145,0.1386588298156558,0.0,0.3894736842105263,0.391304347826087,0.0,0.0,0
0.8453264454886034,0.5315902296398949,0.0,1.0,0.1912904087630242,0.0,0.4105263157894737,0.391304347826087,0.0,0.0,0
0.8955701715841896,0.6198602766925813,0.0,1.0,0.1803366283729629,0.0,0.431578947368421,0.4782608695652174,0.0,0.0,0
0.98137448673526,0.8989315939461497,0.0,1.49267073502145,0.0724018167245523,0.0,0.4526315789473684,0.4782608695652174,0.0,0.0,0
0.808117546628334,0.1575511354358616,0.9558918767197442,1.0,0.2847982901415976,-0.555555555555503,0.4736842105263157,0.4782608695652174,0.0,0.0,0
0.6650697183918768,-0.9695983108626012,2.0311849542137663,0.5024752879678589,0.3211327811915575,-23.88888888888797,0.4947368421052631,0.4782608695652174,0.0,0.0,0
0.6664956782181641,-0.9695983108626012,1.988027442521909,0.5024752879678589,0.3211327811915575,-21.388888888888047,0.5157894736842106,0.5652173913043478,0.0,0.0,0
0.7703196357430642,0.6815056977098153,0.4221293940552756,1.0,0.0125567726422655,-0.0555555555555818,0.5368421052631579,0.5652173913043478,0.0,0.0,0
0.9207914620628136,1.0277960656801444,0.0,1.49267073502145,-0.1562917445899014,0.0,0.5578947368421052,0.5652173913043478,0.0,0.0,0
0.9004595112129558,0.8156537072145749,0.0,1.0,0.0504942559444296,0.0,0.5789473684210527,0.5652173913043478,0.0,0.0,0
0.9370768968775336,0.8121028023996815,0.0,1.49267073502145,0.0940422121293079,0.0,0.6,0.6521739130434783,0.0,0.0,0
0.9382472488167084,0.7527412682370365,0.0,1.49267073502145,0.1367886721880842,0.0,0.6210526315789474,0.6521739130434783,0.0,0.0,0
0.8986690046486748,0.6409297578326547,0.0,1.0,0.1715201709858403,0.0,0.6421052631578947,0.6521739130434783,0.0,0.0,0
0.9313706659624637,0.7567039597303726,0.0,1.49267073502145,0.1282393801763291,0.0,0.6631578947368421,0.6521739130434783,0.0,0.0,0
0.9398669921011444,0.7292572579349796,0.0,1.49267073502145,0.152551429334758,0.0,0.6842105263157895,0.7391304347826086,0.0,0.0,0
0.9121464534696078,0.7104698599908216,0.0,1.49267073502145,0.1415976489446967,0.0,0.7052631578947368,0.7391304347826086,0.0,0.0,0
0.9188184755180996,0.6648601843358334,0.0,1.49267073502145,0.1731231632380441,0.0,0.7263157894736842,0.7391304347826086,0.0,0.0,0
0.9015299226197084,0.7731214646803011,0.0,1.0,0.0873630777451241,0.0,0.7473684210526316,0.7391304347826086,0.0,0.0,0
0.5969027912307905,-0.3808946710019116,2.2223200708868345,0.5024752879678589,0.3125834891798024,-50.77777777777586,0.7684210526315789,0.8260869565217391,0.0,0.0,0
0.1133519713521096,-0.9695983108626012,2.714531448530218,0.0,0.3211327811915575,-387.2222222222076,0.7894736842105263,0.8260869565217391,0.0,0.0,1
-0.0517118106261357,-0.9695983108626012,2.599599030157191,0.0,0.3211327811915575,-435.9444444444279,0.8105263157894737,0.8260869565217391,0.0,0.0,1
-0.0573580226473714,-0.9695983108626012,2.690153125852714,0.0,0.3211327811915575,-449.49999999998295,0.8315789473684211,0.8260869565217391,0.0,0.0,1
-0.048521362453618,-0.9695983108626012,2.671636646715038,0.0,0.3211327811915575,-444.27777777776095,0.8526315789473684,0.9130434782608696,0.0,0.0,1
-0.0573580226473714,-0.4011725531364337,2.143024156154489,0.0,0.0526315789473684,-359.7222222222086,0.8736842105263158,0.9130434782608696,0.0,0.0,1
-0.0747989775555232,-0.0062848444546546,0.0,0.0,-0.7718407694362812,0.0,0.8947368421052632,0.9130434782608696,0.0,0.0,0
-0.0747989775555232,-0.0035823637812626,0.0,0.0,-0.7779855730697305,0.0,0.9157894736842104,0.9130434782608696,0.0,0.0,0
-0.0747989775555232,0.0,0.0,0.0,-0.7862676997061184,0.0,0.936842105263158,1.0,0.0,0.0,0
-0.0816516406528021,-0.0465871492352827,0.0,0.0,-0.7018434410900349,0.0,0.9578947368421052,1.0,0.0,0.0,0
-0.0816516406528021,-0.064395351224419,0.0,0.0,-0.6606999732834627,0.0,0.9789473684210528,1.0,0.0,0.0,0
-0.0816516406528021,-0.0436754746581204,0.0,0.0,-0.708789740849586,0.0,1.0,1.0,0.0,0.0,0
-0.0903885439921072,-0.0544293786367482,0.0,0.0,-0.7127972214800965,0.0,-1.0,-1.0,0.0,0.0,0
-0.0842524302704854,-0.0369421019326789,0.0,0.0,-0.7328346246326479,0.0,-0.9789473684210528,-1.0,0.0,0.0,0
-0.114054947803517,0.0,0.0,0.0,-0.9185145605129578,0.0,-0.9578947368421052,-1.0,0.0,0.0,0
-0.1274127760532352,0.0123540801624423,0.0,0.0,-0.9917178733636124,0.0,-0.936842105263158,-1.0,0.0,0.0,0
-0.1274127760532352,0.0123540801624423,0.0,0.0,-0.9917178733636124,0.0,-0.9157894736842104,-0.9130434782608696,0.0,0.0,0
-0.1274127760532352,0.0370780471028729,0.0,0.0,-1.0462196099385523,0.0,-0.8947368421052632,-0.9130434782608696,0.0,0.0,0
-0.131313978185237,0.0123540801624423,0.0,0.0,-1.0048089767566126,0.0,-0.8736842105263158,-0.9130434782608696,0.0,0.0,0
-0.093938281482918,0.0192885007149409,0.0,0.0,-0.8942025113545288,0.0,-0.8526315789473684,-0.9130434782608696,0.0,0.0,0
-0.093938281482918,0.0278329547553425,0.0,0.0,-0.9134384183809782,0.0,-0.8315789473684211,-0.8260869565217391,0.0,0.0,0
-0.131313978185237,-0.0163114756445179,0.0,0.0,-0.9404221212930808,0.0,-0.8105263157894737,-0.8260869565217391,0.0,0.0,0
-0.131313978185237,0.0062124248819716,0.0,0.0,-0.9911835426128776,0.0,-0.7894736842105263,-0.8260869565217391,0.0,0.0,0
-0.1342654391505142,-0.0163114756445179,0.0,0.0,-0.95057440555704,0.0,-0.7684210526315789,-0.8260869565217391,0.0,0.0,0
-0.1342654391505142,-0.0200042555982287,0.0,0.0,-0.942292278920652,0.0,-0.7473684210526316,-0.7391304347826086,0.0,0.0,0
-0.131313978185237,0.0158324391016339,0.0,0.0,-1.012556772642266,0.0,-0.7263157894736842,-0.7391304347826086,0.0,0.0,0
-0.131313978185237,0.0062124248819716,0.0,0.0,-0.9911835426128776,0.0,-0.7052631578947368,-0.7391304347826086,0.0,0.0,0
-0.093938281482918,-0.0099093540077824,0.0,0.0,-0.827678332888058,0.0,-0.6842105263157895,-0.7391304347826086,0.0,0.0,0
-0.1002283292587639,-0.026528114556562,0.0,0.0,-0.8108469142399147,0.0,-0.6631578947368421,-0.6521739130434783,0.0,0.0,0
-0.1274127760532352,0.0062124248819716,0.0,0.0,-0.97782527384451,0.0,-0.6421052631578947,-0.6521739130434783,0.0,0.0,0
-0.1274127760532352,0.0252838069072199,0.0,0.0,-1.020304568527919,0.0,-0.6210526315789474,-0.6521739130434783,0.0,0.0,0
-0.131313978185237,0.0097305043503494,0.0,0.0,-0.9991985038738984,0.0,-0.6,-0.6521739130434783,0.0,0.0,0
-0.131313978185237,0.0062124248819716,0.0,0.0,-0.9911835426128776,0.0,-0.5789473684210527,-0.5652173913043478,0.0,0.0,0
-0.1274127760532352,0.0278329547553425,0.0,0.0,-1.0259150414106335,0.0,-0.5578947368421052,-0.5652173913043478,0.0,0.0,0
-0.1342654391505142,0.0218660853798578,0.0,0.0,-1.0358001602992255,0.0,-0.5368421052631579,-0.5652173913043478,0.0,0.0,0
-0.1342654391505142,0.034572339577214,0.0,0.0,-1.06358535933743,0.0,-0.5157894736842106,-0.5652173913043478,0.0,0.0,0
-0.1038682461049986,0.051872554312547,0.0,0.0,-1.0000000000000004,0.0,-0.4947368421052631,-0.4782608695652174,0.0,0.0,0
-0.0782104118227274,0.0575180903525133,0.0,0.0,-0.9273310179000804,0.0,-0.4736842105263157,-0.4782608695652174,0.0,0.0,0
-0.114054947803517,0.040400977593973,0.0,0.0,-1.008816457387123,0.0,-0.4526315789473684,-0.4782608695652174,0.0,0.0,0
-0.1342654391505142,0.0097305043503494,0.0,0.0,-1.0090836227624902,0.0,-0.431578947368421,-0.4782608695652174,0.0,0.0,0
-0.1342654391505142,0.0192885007149409,0.0,0.0,-1.030189687416511,0.0,-0.4105263157894737,-0.391304347826087,0.0,0.0,0
-0.1382354293756545,0.0123540801624423,0.0,0.0,-1.0283195297889396,0.0,-0.3894736842105263,-0.391304347826087,0.0,0.0,0
-0.1038682461049986,0.0123540801624423,0.0,0.0,-0.911835426128774,0.0,-0.3684210526315789,-0.391304347826087,0.0,0.0,0
-0.0429994955537978,0.0370780471028729,0.0,0.0,-0.7659631311781995,0.0,-0.3473684210526316,-0.391304347826087,0.0,0.0,0
0.0977718534532645,0.1050978986366519,0.0,0.0,-0.4841036601656427,0.0,-0.3263157894736842,-0.3043478260869565,0.0,0.0,0
0.6819742364064293,0.8057317531902554,0.0,0.5024752879678589,-0.309911835426129,0.0,-0.3052631578947368,-0.3043478260869565,0.0,0.0,0
0.7901919396388877,0.9983511723886868,0.0,1.0,-0.3857868020304568,0.0,-0.2842105263157894,-0.3043478260869565,0.0,0.0,0
0.8378590420160887,1.0844147701678644,0.0,1.0,-0.4221212930804168,0.0,-0.2631578947368421,-0.3043478260869565,0.0,0.0,0
0.8717100977553229,0.8290528912892938,0.0,1.0,0.000801496126102,0.0,-0.2421052631578947,-0.217391304347826,0.0,0.0,0
0.8633198033567566,0.7790461810659297,0.0,1.0,0.0384718140528986,0.0,-0.2210526315789473,-0.217391304347826,0.0,0.0,0
0.999402563464485,1.016671014014299,0.0,1.49267073502145,-0.0149612610205717,0.0,-0.2,-0.217391304347826,0.0,0.0,0
0.8945559671722344,0.8049300522760136,0.0,1.0,0.0528987443227355,0.0,-0.1789473684210526,-0.217391304347826,0.0,0.0,0
0.9106173634710192,0.7097524363779956,0.0,1.49267073502145,0.1407961528185946,0.0,-0.1578947368421052,-0.1304347826086956,0.0,0.0,0
0.8619038849760055,0.5820974668884784,0.0,1.0,0.1771306438685545,0.0,-0.1368421052631579,-0.1304347826086956,0.0,0.0,0
0.8818029789295977,0.4695431956230246,0.0,1.0,0.2348383649479025,0.0,-0.1157894736842105,-0.1304347826086956,0.0,0.0,0
0.8441741040048395,0.3217395749294685,0.0,1.0,0.2626235639861074,0.0,-0.0947368421052631,-0.1304347826086956,0.0,0.0,0
0.9215372594396491,0.7503052068239581,0.0,1.49267073502145,0.123697568795084,0.0,-0.0736842105263157,-0.0434782608695652,0.0,0.0,0
0.9605233626018796,1.0673053630407312,0.0,1.49267073502145,-0.137055837563452,0.0,-0.0526315789473684,-0.0434782608695652,0.0,0.0,0
0.9337418959665732,1.0121832231226555,0.0,1.49267073502145,-0.1127437884050227,0.0,-0.031578947368421,-0.0434782608695652,0.0,0.0,0
0.9088725275823146,0.9564095679427176,0.0,1.49267073502145,-0.0852257547421853,0.0,-0.0105263157894736,-0.0434782608695652,0.0,0.0,0
0.8078464642671098,0.7911155150233595,0.0,1.0,-0.0512957520705317,0.0,0.0105263157894736,0.0434782608695652,0.0,0.0,0
0.0198591598957237,-0.9484527078881708,2.572279078166799,0.0,0.3211327811915575,-403.4444444444292,0.031578947368421,0.0434782608695652,0.0,0.0,1
0.0290995410816243,-0.9695983108626012,2.911494180158216,0.0,0.3211327811915575,-448.6666666666497,0.0526315789473684,0.0434782608695652,0.0,0.0,1
0.0290995410816243,-0.9695983108626012,2.891008398840303,0.0,0.3211327811915575,-446.16666666664975,0.0736842105263157,0.0434782608695652,0.0,0.0,1
0.0336397186828117,-0.9695983108626012,2.892366331512243,0.0,0.3211327811915575,-444.8333333333164,0.0947368421052631,0.1304347826086956,0.0,0.0,1
0.7167245776272221,0.2458715032955596,1.7399025212046295,1.0,0.238845845578413,-8.999999999999684,0.1157894736842105,0.1304347826086956,0.0,0.0,0
0.8339870097795302,0.3882366638603894,0.0,1.0,0.2412503339567193,0.0,0.1368421052631579,0.1304347826086956,0.0,0.0,0
0.9116605682013968,0.6310520385109624,0.0,1.49267073502145,0.1854127705049425,0.0,0.1578947368421052,0.1304347826086956,0.0,0.0,0
0.844503688462783,0.392994481676691,0.0,1.0,0.2439219877103926,0.0,0.1789473684210526,0.217391304347826,0.0,0.0,0
0.8489263045500332,0.4403724329027961,0.0,1.0,0.230563718942025,0.0,0.2,0.217391304347826,0.0,0.0,0
0.8968703244663491,0.6127455816619193,0.0,1.0,0.1848784397542079,0.0,0.2210526315789473,0.217391304347826,0.0,0.0,0
0.8293924894385948,0.4391879349554967,0.0,1.0,0.2217472615549024,0.0,0.2421052631578947,0.217391304347826,0.0,0.0,0
0.976514701477168,0.8413777975261718,0.0,1.49267073502145,0.111407961528186,0.0,0.2631578947368421,0.3043478260869565,0.0,0.0,0
0.8512001174353234,0.5292541032002894,0.0,1.0,0.1960993855196364,0.0,0.2842105263157894,0.3043478260869565,0.0,0.0,0
0.8393638873710587,0.4639094582014234,0.0,1.0,0.2172054501736574,0.0,0.3052631578947368,0.3043478260869565,0.0,0.0,0
0.954027900231476,0.8432491765847748,0.0,1.49267073502145,0.0876302431204916,0.0,0.3263157894736842,0.3043478260869565,0.0,0.0,0
0.8209149322824087,0.4006905582556732,0.0,1.0,0.2316323804434946,0.0,0.3473684210526316,0.391304347826087,0.0,0.0,0
0.8360960941242579,0.48027093836888,0.0,1.0,0.2089233235372694,0.0,0.3684210526315789,0.391304347826087,0.0,0.0,0
0.8921549625153706,0.5991103340974313,0.0,1.0,0.1886187550093508,0.0,0.3894736842105263,0.391304347826087,0.0,0.0,0
0.8607200537504669,0.5411620569281045,0.0,1.0,0.1963665508950039,0.0,0.4105263157894737,0.391304347826087,0.0,0.0,0
0.900745238706621,0.6638188633641526,0.0,1.0,0.1605663905957785,0.0,0.431578947368421,0.4782608695652174,0.0,0.0,0
0.9030236300005134,0.6535591700861425,0.0,1.0,0.1677798557306973,0.0,0.4526315789473684,0.4782608695652174,0.0,0.0,0
0.8477027712311811,0.4157607750840639,0.0347648627670979,1.0,0.2380443494523109,0.0,0.4736842105263157,0.4782608695652174,0.0,0.0,0
0.4331072796806319,-0.8989552400839786,2.5962889528788344,0.5024752879678589,0.3211327811915575,-185.16666666665964,0.4947368421052631,0.4782608695652174,0.0,0.0,2
0.1983136244360235,-0.9695983108626012,2.8301934596349203,0.0,0.3211327811915575,-369.9444444444304,0.5157894736842106,0.5652173913043478,0.0,0.0,1
0.7170661625610537,0.6095851242129369,0.9796890208342428,1.0,0.0133582687683676,-1.0,0.5368421052631579,0.5652173913043478,0.0,0.0,0
0.7925482329695208,0.7888471691948428,0.0,1.0,-0.0726689820999198,0.0,0.5578947368421052,0.5652173913043478,0.0,0.0,0
0.7770231342742998,0.32370188379449,0.0347648627670979,1.0,0.2385786802030455,0.0,0.5789473684210527,0.5652173913043478,0.0,0.0,0
0.7485519136238957,-0.0035823637812626,0.1467104057276611,1.0,0.2962864012823936,0.0,0.6,0.6521739130434783,0.0,0.0,0
0.7343235670493617,-0.1468345690555912,0.1977922968530306,1.0,0.3072401816724553,0.0,0.6210526315789474,0.6521739130434783,0.0,0.0,0
0.7891506897448768,0.1252821079527319,0.225712412262098,1.0,0.2861341170184343,0.0,0.6421052631578947,0.6521739130434783,0.0,0.0,0
0.759023741083558,-0.1105759501486797,0.1977922968530306,1.0,0.3067058509217203,0.0,0.6631578947368421,0.6521739130434783,0.0,0.0,0
0.7455988726326073,-0.2541140974957327,0.2982457530886671,1.0,0.3133849853059041,-0.0555555555555818,0.6842105263157895,0.7391304347826086,0.0,0.0,0
0.7908531233911812,-0.026528114556562,0.1977922968530306,1.0,0.3032327010419449,0.0,0.7052631578947368,0.7391304347826086,0.0,0.0,0
0.7335602826331418,-0.4281353595984983,0.4221293940552756,1.0,0.3179267966871492,-0.1111111111110847,0.7263157894736842,0.7391304347826086,0.0,0.0,0
0.6715101722853356,-0.5299994551853511,1.5940880123923888,0.5024752879678589,0.3187282928132512,-7.777777777777515,0.7473684210526316,0.7391304347826086,0.0,0.0,0
0.174691698821822,-0.9695983108626012,2.813295327731133,0.0,0.3211327811915575,-377.6666666666523,0.7684210526315789,0.8260869565217391,0.0,0.0,1
0.0561969985399443,-0.9695983108626012,2.7930383816335227,0.0,0.3211327811915575,-423.55555555553946,0.7894736842105263,0.8260869565217391,0.0,0.0,1
-0.0598028176460102,-0.9695983108626012,2.7231953285113435,0.0,0.3211327811915575,-454.22222222220506,0.8105263157894737,0.8260869565217391,0.0,0.0,1
-0.0630863216186698,-0.9695983108626012,2.688446887831642,0.0,0.3211327811915575,-451.1666666666496,0.8315789473684211,0.8260869565217391,0.0,0.0,1
-0.0598028176460102,-0.9695983108626012,2.800971184610062,0.0,0.3211327811915575,-462.8333333333158,0.8526315789473684,0.9130434782608696,0.0,0.0,1
-0.0688991296241837,-0.4281353595984983,2.282366308676232,0.0,0.0707988244723481,-393.0555555555407,0.8736842105263158,0.9130434782608696,0.0,0.0,1
-0.0877470713294147,-0.0369421019326789,0.0,0.0,-0.7445899011488114,0.0,0.8947368421052632,0.9130434782608696,0.0,0.0,0
-0.0903885439921072,-0.0573998752171954,0.0,0.0,-0.7061180870959127,0.0,0.9157894736842104,0.9130434782608696,0.0,0.0,0
-0.0842524302704854,-0.0504940052114049,0.0,0.0,-0.7015762757146676,0.0,0.936842105263158,1.0,0.0,0.0,0
-0.0877470713294147,-0.0725029290516249,0.0,0.0,-0.6620358001602994,0.0,0.9578947368421052,1.0,0.0,0.0,0
-0.0903885439921072,-0.0725029290516249,0.0,0.0,-0.6708522575474222,0.0,0.9789473684210528,1.0,0.0,0.0,0
-0.0877470713294147,-0.064395351224419,0.0,0.0,-0.6810045418113815,0.0,1.0,1.0,0.0,0.0,0
-0.0842524302704854,-0.0163114756445179,0.0,0.0,-0.7803900614480365,0.0,-1.0,-1.0,0.0,0.0,0
-0.131313978185237,-0.039817542164465,0.0,0.0,-0.8864547154688756,0.0,-0.9789473684210528,-1.0,0.0,0.0,0
-0.1382354293756545,-0.0099093540077824,0.0,0.0,-0.978626769970612,0.0,-0.9578947368421052,-1.0,0.0,0.0,0
-0.1412393945979885,-0.0163114756445179,0.0,0.0,-0.9746192893401018,0.0,-0.936842105263158,-1.0,0.0,0.0,0
-0.1066204216472631,0.0062124248819716,0.0,0.0,-0.9072936147475288,0.0,-0.9157894736842104,-0.9130434782608696,0.0,0.0,0
-0.0903885439921072,0.0252838069072199,0.0,0.0,-0.8958055036067327,0.0,-0.8947368421052632,-0.9130434782608696,0.0,0.0,0
-0.1412393945979885,-0.0035823637812626,0.0,0.0,-1.0032059845044086,0.0,-0.8736842105263158,-0.9130434782608696,0.0,0.0,0
-0.1382354293756545,-0.0200042555982287,0.0,0.0,-0.9559177130643872,0.0,-0.8526315789473684,-0.9130434782608696,0.0,0.0,0
-0.1382354293756545,-0.0163114756445179,0.0,0.0,-0.964199839700775,0.0,-0.8315789473684211,-0.8260869565217391,0.0,0.0,0
-0.1382354293756545,-0.0163114756445179,0.0,0.0,-0.964199839700775,0.0,-0.8105263157894737,-0.8260869565217391,0.0,0.0,0
-0.1412393945979885,-0.0126438168372925,0.0,0.0,-0.9829014159764898,0.0,-0.7894736842105263,-0.8260869565217391,0.0,0.0,0
-0.1412393945979885,-0.0099093540077824,0.0,0.0,-0.9890462196099388,0.0,-0.7684210526315789,-0.8260869565217391,0.0,0.0,0
-0.1382354293756545,-0.0126438168372925,0.0,0.0,-0.972481966337163,0.0,-0.7473684210526316,-0.7391304347826086,0.0,0.0,0
-0.131313978185237,0.0,0.0,0.0,-0.9772909430937754,0.0,-0.7263157894736842,-0.7391304347826086,0.0,0.0,0
-0.1382354293756545,0.0035587176434337,0.0,0.0,-1.008816457387123,0.0,-0.7052631578947368,-0.7391304347826086,0.0,0.0,0
-0.1412393945979885,0.0,0.0,0.0,-1.011220945765429,0.0,-0.6842105263157895,-0.7391304347826086,0.0,0.0,0
-0.114054947803517,-0.0126438168372925,0.0,0.0,-0.8896606999732838,0.0,-0.6631578947368421,-0.6521739130434783,0.0,0.0,0
